,title,link,tag,comment
20,[Playlist] 마음이 외롭고 공허할 때 듣는 감성팝송 플레이리스트,/watch?v=bXS8zpHNCeU,"['', '#감성팝송 #playlist']","['[Timeline]{30:19}0:00 Johnny Stimson - Hard To Say Goodbye2:43 Yo Trane - Let Me Know5:33 Alina Baraz - Floating (Feat. Khalid) [filous Remix]8:52 Kiana Ledé - Heavy (Feat. Jenifer Lewis)12:27 BENNETT - Give Me A Reason15:50 Mark Diamond - Road19:27 Ariana Grande, Justin Bieber - Stuck With U23:15 a. jene - Bout It.26:35 LANY - good guys', '구독자 수 조회 수 신경 쓰시지 말고 영상 계속 올려주시면 감사하겠습니다.  고심하면서 고른 노래로 만든 영상이 저 같은 사람에게 큰 힘이 되네요. 항상 응원하겠습니다!!', '이 채널을 이제야 찾다니..ㅠㅠ 노래 다 너무 좋아요ㅠㅜㅠㅜ', '노래 너무 좋네요 ', '요즘 마음이 힘든일이 있었는데힘든 나날을 보내고 있어요..여기 음악 들으면서 마음을 가다듬고 있어요좋은 음악 올려주셔서 감사합니다', '너무 좋아요.. 최고️', '며칠전부터 하루에 2번씩 꼬박꼬박 듣고 있어요~! 출퇴근시! 선곡 정말 좋아요!!', '진짜 거를거 하나없이 마음에 드네요! :D힘들었는데 고마워요', '듣다가 다른곳음악으로 넘어가면 결국 다시 여기로~ 감성 취향저격감정에 따라 같은 노래가 다른 해석이 되니까 들어도 들어도 좋아요 오늘은 마침 비가오네요한곡듣고 바로 구독 누르고 계속듣고 있어요 수많은구독중에 댓글은 별로 안남기는데꼭 남겨야 겠어요 노래로 위로받아서^^  파이팅요.', '유튭 댓글 첨 남겨 봐여  공부할때 켜놓고 듣는데 다 너무 좋아요 자주 자주 많이 오세요 ', '다른곳에서 노래듣다가 이렇게 좋은곳을 이제 찾아서 잘듣고있어요ㅎㅎ', '노래 너무 좋아요 ㅠ', '저녁만 되면 오늘하루에있었던 서러움과 힘듬이 눈물로 나오는데 노래들으면서 노트에 그림이나 글 쓰면서 힐링해요 그만두신거아니죠? 영상 계속 올려주세요 :) 기다릴께요!! 제 인생의 낙인 노래듣기, 이런 감성인 노래들으니까 너무너무 힐링되요..감사합니다', '시간 녹이는 선곡 감사합니다', '진짜 플리 완전 제 취향이에요ㅜㅜㅜㅜ감사합니다ㅠㅠㅠㅠ', '진짜 곡 하나하나가 너~~~~~무!!좋아요', '외출할ㄸ 필수!!! 너무 조아영 ㅠㅠㅠㅠ후에에엥ㅇ', '첫 곡부터 너무 좋아요,,, <3', '회사에서 1시간 쉬는시간떄 자면서 듣고있어요 좋은리스트 감사합니다.', '노래 너무 좋은데 ㅜㅜㅜ 돌아와주세요 기다리구 있을께요', '내일도 힘내보고자 노래 들어요! 진짜 너무 좋아요', '진짜 너무 좋다', '노래 너무 좋아여 ㅎㅎ', '매일 공부할때 듣고 네일할때듣고 아주그냥 요즘 매일 들어요:) 처음으로 댓남기고가요 이거 듣고 매일 힐링돼요', '선곡이 넘 좋아요~ 감사해요', '일 하면서 듣기 좋은 영상 감사합니다 ', 'call me when it’s over  들어간 플레이리스트 만들어주세요ㅠ', 'Are these playlist on spotify ?', '도입부 듣자마자 홀린듯이 듣고 있어요!', '오늘 같이 비소리 굵은 날 잘 들었습니다. 계속 부탁 드려요~~^*', '너무 좋아요', '언넝 돌아오세요♡ 기다리고 있겠습니다!', '사랑 해요 ️', '완벽하다...', '듣자마자  곁에 누군가 있는듯한 느낌이 들었어요 ㅎ', '후후.. 선곡이 조니스팀슨이라.. 후하후하', ""와..진짜 노래 선곡 넘 잘하세요!!음..저 제가 좀 실례되는 부탁(?)을 드리면....유튜브 계속 해주시면 안될까요..?? 영상을 주기적으로 올리지 않아도 되니까 그냥..틈날때 마다 영상 알려주시면 안될까요..?? 실은 제가 원하는 노래 스타일이 'feel it'님이랑 넘 똑같아서... 물론 제 부탁 안 들어주셔도 되는데... 그래도 들어주시면 감사하겠습니다~ "", '구독했어요 ️', '영상이 다시 올라오길 ㅠㅠ 돌아와 주세요 ㅠㅠ', '와 노래가 다 너무 좋아요,,, 저도 플레이리스트 채널 하는데 저희 맞구독 해요! ㅎㅎ', '어디가셨어요..ㅠㅠㅠ 돌아와주세여', '유튜브 쓰면서 처음으로 좋아요라는 기능을 사용해봅니다... 너무 감사합니다...', '오늘부터 쭈욱 구독할게요.', '더웠던 공기가 어느새 차가워졌네요 그 이유는 뭘까요..? 신기한건 여기들어와서부터인데.', '우아', '유니크하다', '이성이든 동성이든 연락이 집착하고 안하고 늦게보먼 서운하고 짜증나는 내가 너무 싫다 고치는 법도 몰라.그래서 오늘 유독 공허하고 슬퍼', '630번째 좋아요 를 눌렀습니다~!', '보물섬.....!!! 감사합니다.', '돌아와주세요ㅠ', '오호~ 여기 맛집일세!!내  고막달팽이가 냠냠 하는중.... 언릉 담 먹이를...', '구독자 늘지 않는이유: 팩트로 업로드 꾸준히 안해서', '제가 700번째 구독자에요!!', '', '1등']"
21,[Playlist] 잠들기 전 듣기 좋은 감성팝송 플레이리스트,/watch?v=SEanrZ3Tt_o,"['', '#감성팝송 #잔잔한 #플레이리스트']","[""[Timeline]0:00 Mokita - I Still Do3:17 HRVY - I Don't Think About You6:16 Khalid - Saturday Nights9:45 Jeremy Zucker, Chelsea Cultler - you were good to me13:21 Christian French - hungover sunday16:21 Sasha Sloan - Older19:22 Meghan Trainor - Here To Stay22:25 Lauv, LANY - Mean It"", '와 진짜 너무 노래가 다 좋아여 ', '오늘 아픈 일들 많았는데 노래 덕분에 잘 풀리고 잘 자게 됨요..', '우울해서 기분 전환할 노래 찾다가 듣게 되었는데 정말 좋네요!! 들으며 공부하기에도 좋아요ㅎㅎㅎ', '진짜 영상의 모든 곡이 다 좋은것도 오랜만이네요.. 감사합니다. 너무 잘들을게요 절대 지우시면 안돼요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ', '음악은 참 신기하네요 벌써 마음이 편해집니다', '마음에 와닿은 주옥같은 선곡들 감사합니다공부하면서 들으니 집중도 잘되고마음의 위로도 얻어가네요고마워요', '듣다가 눈 뜨니까 출근 시간이었습니다감성 선곡 최고!!!', '진짜 한곡도 안빼고 다조아요ㅠㅠ', '완젼 취향저격!!! 곧 님은 인기쟁이가 될 거 같아요~!!! 진심~~♡♡♡ 고마워용', '첫곡부터 그리고 내가 좋아하는 mean it', '저두 플레이리스트를 하는 사람입니다 ㅎㅎ우연히찾아서 들어왔는데 좋네요 ~! 구독눌렀습니다 제 채널도 가끔들어오셔서 공유해가세요!으쌰으쌰', '배경으로 사용하시는 gif나 사진들은 어디서 구하시는지 궁금합니다..!! 무료인지 유료인지도ㅠㅠ', 'good ', 'View, good!', '다시 와줘요..', '노래를 내놔라 짝 노래를 내놔라 짝 !', '이집 맛집이네', '시작하자마자 잤어요 ㅠㅜ', '26:16']"
22,[Playlist] 일상이 지루할 때 듣는 그루비한 외국 힙합/알앤비 플레이리스트,/watch?v=WMQ_P26VyAE,"['', '#외국힙합 #알앤비 #플레이리스트']","[""[Timeline]0:00 Khalid - Right Back (Feat. A Boogie Wit Da Hoodie)4:10 Destiny Rogers, P-Lo, Guapdad 4000 - Lo Lo7:29 A Boogie Wit Da Hoodie - Right Moves10:29 Eric Bellinger - Type A Way (Feat. Chris Brown, OG Parker)13:29 K Camp - Comfortable17:00 Skizzy Mars - Why Can't We Work19:55 Usher - Don't Waste My Time (Feat. Ella Mai)"", '비오는 아침부터 그루브한 하루가 되게 해주셔서 감사합니다', '노래 너무좋아요오 진짜 노래채널중에 젤좋아요', '이제 라도 취저 채널찾아서 너모 기쁜내적관종출동', '음악채널 중 제일 좋아하는 채널 fㅟㄹ 릿t', '23:16']"
23,[Playlist] 하루를 마무리하면서 듣는 외국힙합 플레이리스트💽,/watch?v=uX8Rk3gov0g,"['', '#외국힙합 #플레이리스트 #감성']","[""[Timeline]{24:31}0:00 Staring at the sun - Post Malone (Feat.SZA)2:47 What you want - Belly (Feat. The Weekend)5:57 Hide - Juice WRLD (Feat. Seezyn)9:14 Hold on, We're Going Home - Drake (Feat. Majid jordan)12:53 SHINE - Amine15:22 Let Go - Beau Young Prince18:18 Malibu Nights (Acoustic) - Eric Bellinger (Feat. Victoria Monet)21:49 Come Back to Earth - Mac Miller"", '처음부터 끝까지 다 좋은 플리는 정말 오랜만소중히 듣겠습니다', '반드시 떡상하세여!! 구독 누르고 갑니당', '잔잔하구 너무 좋아요ㅠㅠ적당히 신나고 행복하구ㅠㅠ', '노래 너무 좋아요!! 구독하고 갑니다', '좋은노래 감사해요', '하루 마무리하러 들어왔는데...아 춤추고 싶네요?', '형 언제 돌아와..', '좋아용', '노을 보려고 새벽에 달려가는 너낌....', '슈프림 영상 없어졌나요?']"
24,[Playlist] 어딘가로 여행 가고 싶을 때 듣는 팝송 플레이리스트,/watch?v=YB-b84C32vY,"['', '#여행 #플레이리스트 #팝송']","[""[Timeline]{26:48}0:00 In The LBC - 4th & Orange3:02 Easy - Great Good Fine OK6:04 Just Friends - Virginia To Vegas8:53 Lift Me Up - Anya12:14 Where Do We Go? - Eric Bellinger14:39 Pieces - Jens17:32 Chocolates - kiana ledé (Feat. Ari Lennox)20:38 Blue - Small Talk23:32 It's Love - Cosmo's Midnight (Feat. Matthew Young)"", '이 채널 진짜 흥했으면 좋겠어요!!!', '듣자마자 여행가고 싶네유~~~!!', '항상 잘 듣고 있어요 감사합니다!', '릴러말즈 trip이 없네요;']"
25,[Playlist] 봄과 벚꽃처럼 달달하고 분위기 있는 팝송 플레이리스트🌸,/watch?v=5kyK8MOEFCY,"['', '#달달하고 #설레는 #봄']","[""[playlist]0:00 Til I Don't - Mokita2:07 selfish - Jeremy Zucker5:25 imagine if - gnash8:43 Ooh La La - Josie Dunne11:33 Hate How Much I Love You - Conor Maynard14:29 Everlasting - Albert Posis18:17 Something Devine - Sam Ock"", '와 노래 진짜 겁나좋네요ㅋㅋ 잘들었어요', '와 화면이랑 찰떡이에요ㅎㅎ요즘 날씨에 제 플레이리스트 당첨!! 감사합니당:)', '항상 눈팅만 하다가 음악 들으면서 첫번째로 댓글 써봐요!!너무 잘 듣고 있어요 ㅎㅎㅎ', '나만 알고싶은 playlist. 너무 감사합니다. 구독 좋아요 알림설정.!', '작년에 주구장창 듣다가~~~~ ㅎㅎ 이제 봄입니다^^ 또 들으러 왔어용 히히', '']"
26,[Playlist] 타임스퀘어에서 이어폰 끼고 노래들으면서 걸어볼까요?,/watch?v=B2bKH-vmcig,"['', 'TIMES SQUARE']","[""꼭 화질 1080p로 설정하고 보세요!!0:00 Taylor Swift - I Forgot That You Existed2:49 SZA, Justin Timberlake - The Other Side5:55 Kehlani - Morning Glorly8:54 Cosmo's Midnight - Have It All12:17 John K - Rum n Tequila14:35 Charlie Puth - Cheating On You17:51 Matt Terry - Sucker for you21:16 Dua Lipa - Don't Start Now24:18 Troye Sivan - Bloom 27:58 Post Malone, Swae Lee - Sunflower"", '타임스퀘어 여행이 생각나네요ㅎㅎ정말 바쁘게 돌아가는 도시로 세상을 넓게 보고 꿈을 크게 가지게 되었어요ㅎㅎ 다시 꼭 타임스퀘어를 방문하는 그 날까지 힘낼게요! 플레이리스트 너무 좋네요~!', '와 ㄹㅇ 꿈ㅇㅔ 그리던 장소 ㅠㅠㅠ나도 사람들 만나면서 맥도날드도 가고 언젠간 저기서 웃으면서 걸을수있는날이 오면 좋겠다', '와 영상 갠취 진짜 짱이다... 노래도 좋고 걷는 거 진짜 좋아하는데 너무 좋아요 ㅠㅠ 영상 만들어 주셔서 감사합니당!!', '와 선곡 진짜 취저에요...! 앞으로도 좋은곡 많이 알려주세요 ~', '진짜 타임스퀘어에서 들을 수 있는 날이 왔으면', '미국 여행가서 옷 예쁜거 차려입고 이어폰으로 팝송 들으면서 거리 걷는게 내 버킷리스트인데ㅠㅠ꼭 이루고싶다…딱 이 영상 같은 느낌!!', '즐겨듣던 채널이 갑자기 영상을 다 내려서 playlist 채널 찾아다녔는데 여기 선곡맛집이네요! 무한반복중이에요ㅎㅎ 자주 놀러올게요', 'I really liked the New York scenery and music~~thank.', '사진이 아니라 영상을 배경으로 쓴 게 너무 좋은데요ㅜ', '진짜 가고 싶은 여행지....', '그리워서 다시 왔어요 플레이리스트 더 올려주세요', '아침부터 출근길 타임스퀘어 되는 마법..', '런닝머신타고 VR끼고 보면 진짜 같습니다', '갬성은 여기에 다있었네..', '아 아런거 ㄹㅇ 너무 좋음', '제가 자주 듣는 노래가 나오길래 깜짝 놀랐네요 🇺🇸', '그립다 ... 뉴욕아 잘있니 ..ㅠㅠ', '처음에 저거 편집아니죠 ? 무친 ㅋㅋㅋ 타임스퀘어에 한국어 광고 가끔 나온다는 애기는 들었는데 이야 레전드네', '영상 움직여서 좋아요..', '여기가 정말 선곡맛집', '여행가서 에어팟프로 끼고 노이즈캔슬링 모드로 좋아하는 노래 튼것같다', '영상 시작하자마자 오른쪼 배너에 한국어나오고 삼성나오네 너무좋다', '행복해라  뉴욕  ~~~~~   바다사랑  ~~~~', '창의적이네요 ^^', '한국어 전광판', '2:31 자전거 멋지네요 ㄷㄷ', '한글 전광판 보고 뭔가했네  ㅋㅋㅋㅋ', '언제가 될지는 모르겠지만 먼 훗날 제가 뉴욕을 걷게 된다면 여기에 다시 찾아와 댓글을 남기겠습니다:)', '기분 너무좋아진다', ""?? : this is AmErIcA don't catch you slippin' now"", '지금 분위기는 어떤가요??', '와 전광판 삼성광고에 한글나온다 ㅋㅋㅋㅋㅋㅋㅋㅋ', '놀러다니시네요 한가해보여요^^', '공부 열심히 해서 꼭 가야지,.... 공부 열심히 하자..', '아 좋아', '명동같네 ㅋㅋ', '이게 미국이지', '저기 어디에요?미국인가', '더워죽겠네 하..공부홧팅', '2:19', '30:34', '14:45 LG 발견', '제가내년에갔다오께요 여러분', '36:00', '가봤는데 ㅅㄱ', '싫은데요?', '30:34']"
27,[Playlist] 외국힙합 & 알앤비 플레이리스트,/watch?v=CZcqasfNcFo,"['', '#외국힙합 #playlist #chill']","['[playlist]0:00 Tyga - For the road (Feat. Chris Brown)4:03 Skizzy Mars - 20067:47 kiana ledé - Bouncin (Feat. Offset)10:40 Alec King - For Love13:54 Lil Mosey - Burberry Headband16:18 PnB Rock - ABCD (Friend Zone)19:05 Pink Swea$ - 17', '헤엑...너모좋다....대박... 복받으세요', '이분 찐 힙합이다ㄷㄷㄷFor the road를 아네내가 개좋아하는 노래인데', '노래 너무 조아', '', '입 ㅜㄴㄴ분 진짣 오늘.초첯ㅇ처음 들었는데 너무 좋은 고 있지 나 진짜 미치갰ㄴㅇ네 정쭈행 각잉얌><.>.<>.']"
28,[Playlist] 미국🇺🇸 나이키(Nike) 매장에서 흘러나오는 외국 힙합💽,/watch?v=My1Uli1GldU,"['', 'NIKE']","[""[playlist]{30:13}0:00 Rejjie Snow - Virgo (Feat. Pell)3:32 Smino - Trina5:52 Tobi lou - Favorite Substitute9:54 Alec King - Larry David (Feat. Kiana Lede)12:43 Tyga - Ayy Macarena14:55 Chris Brown X Tyga - Nothin' Like Me (Feat. Ty Dolla $ign)18:59 Lil Mosey - Blueberry Faygo21:41 Luh Kel - Wrong 23:52 Chris Miles - scumbag27:39 Post Malone - Hollywood's Bleeding"", '진짜 나이키 매장에서 재생하는 그날까지', '“난 조단을 신었고 슈프림을 입었지 “ 컨셉(?) 의 노래 모음도 해주세요', '나이키에어조던 사고싶네요 ️️️️', '노래 듣다가 신발 플렉스해버렸지 모야~', '순간 나이기 매장 냄새 나네요', '좋다아', '맨날 쇼핑하다가 노래가너무좋으면 물어보기에는 또라이같음..', '별로…. 내마음의별로.', '스캇좋아하시면 제 채널로!']"
29,[Playlist] 도입부부터 감탄 나오는 플레이리스트,/watch?v=3_XtTJj5uqw,"['', '#팝송모음 #playlist']","['[playlist] {30:57}0:00 Jevin Julian - No Clue (Feat. kara chenoa)4:05 Surfaces - Good Day6:59 Anthony Russo - Thinkin Bout You9:56 Johnny Stimson - Gimme Gimme12:57 Conan Gray - Maniac15:59 Liam Payne - Stack It Up (Feat. A Boogie Wit da Hoodie)18:45 New Hope Club - Why Oh Why21:46 Charlie Puth - Empty Cups24:33 Ariana Grande - NASA27:33 Mahalia - I Wish I Missed My Ex', '여러 플리 들어봤는데 저랑 정말 취향이 맞으시네요...♡ 구독하고 갑니다', '덕분에 지친 마음 힐링하고가요', '떡상하세요. 당분간 매일 오겟습니댱.', '기묘한이야기머영']"
30,[Playlist] NBA🏀 경기장(Stadium)에서 흘러나오는 외국 힙합💽,/watch?v=_VKt7zha5_I,"['', 'NBA']","[""[playlist]{36:34}0:00 Post Malone - Circles3:32 KYLE - Don't Wanna Fall In Love6:51 Dominic Fike - 3 Nights9:50 Billy Davis - I Ain't (Feat. PJ Morton and Jordan Dennis & KYE)13:24 blackbear - me & ur ghost16:42 Hoodie Allen & gianni & kyle - 60 Seconds20:05 Phonny PPL - Before You Get a Boyfriend24:18 Wale - On Chill (Feat. Jeremih)27:44 Amine - Heebiejeebies (Feat. Kehlani)31:24 24KGoldn - Games On Your Phone33:56 Post Malone, Swae Lee - Sunflower"", '이렇게 광고 없이 올려주셔서 운동할 때 도움 많이 됩니다. 오늘도 감사해요~', '비트 지리는 외힙 올려주세요', '아들이 농구돌이인데 곡들좋네요', '매우 좋고요', '이것저것 들어봤는데 여기가 나오는 음악이 제일 좋네. 거를게 없음', '팩트 : 필라가 이기고 있음 ㅎㅎ', '실제로 경기장에서 틀어주는 곡인가요', '감사용', '안녕하세요https://youtu.be/-R-NPO5fMpE 혹시 여기서 티셔츠 쏠때 나오는 음악 혹시 아세요~?']"
